rec-id,version,first-name,surname,birth-name,postcode,city,ssn,birth-year,birth-month,birth-day
rec-59434,dup-0,kiera,slape,willes,51069,koln,788607000,2011,9,17
rec-59438,dup-0,tara,sperber,,711e4,steinenbronn,534464277,1966,11,12
rec-59451,dup-0,emiily,white,,59519,mohnesee,196946014,2003,1,16
rec-59477,dup-0,vanessa,crlik,mcgurk,27801,dotlingen,44816083,1968,9,29
rec-59497,dup-0,tayah,stephenson,vincent,27321,thedinghausen,6588731,1999,11,6
rec-59509,dup-0,zoe,minto,,42111,wuppertal (donberg,899802726,1997,10,26
rec-59511,dup-0,sophie,kostoff,,87779,trunkelsberg,714909445,1953,4,7
rec-59522,dup-0,jessica,stanley,,86941,eresing,78744928,1948,12,25
rec-59533,dup-0,abbey,paterson,,28199,bremen,113816589,1979,12,6
rec-59546,dup-0,sarah,dent,krishnan,96173,oberhaid,778544797,1970,7,4
rec-59570,dup-0,bianca,alderson,white,17279,lychen,524630731,2010,5,4
rec-59577,dup-0,sarah,green,,55496,argenthal,486516588,2011,5,13
rec-59581,dup-0,hannah,webb,,3099,kolkwitz,461213703,1947,2,27
rec-59594,dup-0,julia,heyer,crook,71229,leonberg,821434800,18,2,2005
rec-59606,dup-0,rachel,rudd,,65623,hahnstatten,662976658,1976,10,0
rec-59608,dup-0,jorja,babic,fernando,50997,koln,532974836,2019,3,31
rec-59617,dup-0,madison,crosswell,hebberman,1309,dresden,706354877,2016,1,9
rec-59626,dup-0,chloe,toporowski,mesecke,73453,abtsgmund,728647198,2008,7,21
rec-59633,dup-0,,maynard,jessica,32699,extertal,327523900,2021,6,21
rec-59640,dup-0,talena,clarke,andreae,33100,paderborn,137143107,1961,6,22
rec-59645,dup-0,jasmyn,berry,,2827,gorlitz,310199028,1937,3,17
rec-59646,dup-0,isabella,berry,jolly,56249,herschbach,19352701,2011,8,30
rec-59654,dup-0,josephine,heyes,moder,69121,heidelberg,601291744,1960,7,25
rec-59656,dup-0,maya,webb,,74746,hopfingen,682320037,1966,12,23
rec-59666,dup-0,emerson,coffey,,39439,gusten,747164223,2002,9,12
rec-59667,dup-0,georgina,breheny,miles,63928,eichenbuhl,734696446,1989,9,22
rec-59670,dup-0,georgia,berryman,,26316,varel,610752978,1993,1,5
rec-59676,dup-0,charlie,teal,george,65555,limburg,70466706,2015,8,7
rec-59681,dup-0,xani,hoffman,megic,99425,weimar,831464345,1983,8,20
rec-59682,dup-0,keelin,mees,,22309,hamburg,435261833,1993,2,3
rec-59702,dup-0,freya,mcgregor,landini,58095,hagen,619915897,2001,11,8
rec-59713,dup-0,georgina,nguyen,,54586,schuller,365430721,1980,7,20
rec-59714,dup-0,chloe,white,oats,25946,amrum,860358421,1979,3,23
rec-59732,dup-0,taalia,hammer,jeffries,56637,plaidt,430479618,1954,3,6
rec-59744,dup-0,lily,,morrison,58455,witten,51998183,1959,9,12
rec-59749,dup-0,lily,green,powderly,71642,ludwigsburg,494891952,1966,9,14
rec-59760,dup-0,chloe,gibbett,gloster,91737,ornbau,360158499,1961,5,5
rec-59766,dup-0,polly,george,gaylard,10709,berlin wilmersdorf,762784040,1956,3,31
rec-59776,dup-0,emiily,mckimm,,50189,elsdorf,132787713,1987,5,1
rec-59792,dup-0,jaslyn,bishop,,45130,essen,315491611,1958,5,2
rec-59793,dup-0,amy,smithson,,67813,schwarzengraben,105638142,1974,7,11
rec-59795,dup-0,sarsha,daloia,,66125,saarbrucken,217746876,1963,8,17
rec-59799,dup-0,chloe,pulford,wilson-haffenden,89367,waldstetten,6422129,1969,1,7
rec-59817,dup-0,sophie,green,george,44369,dortmund,130316579,1993,1,25
rec-59826,dup-0,caitlin,carbone,,42477,radevormwald,620368937,1954,1,28
rec-59855,dup-0,haylee,alderman,,53498,bad breisig,48740426,1944,9,27
rec-59860,dup-0,tanyshah,rotman,,2557s,beringstedt,827906233,1996,5,26
rec-59863,dup-0,emiily,coulson,,19053,schwerin,59823032,1968,8,9
rec-59869,dup-0,vianca,malkoun,,12355,berlin rudow,202475577,30,5,1958
rec-59878,dup-0,erin,maynard,plume,53577,neustadt (wied),15753802,1967,5,13
rec-59884,dup-0,helena,white,,36211,alheim,82348576,2019,9,30
rec-59886,dup-0,lucy,vorstenbosch,,41469,neuss,100261570,1995,6,8
rec-59903,dup-0,isabella,hobson,,97855,triefenstein,152438524,2002,5,7
rec-59914,dup-0,jennifer,berry,lowe,72172,sulz am neckar,211886642,1993,5,19
rec-59925,dup-0,hayley,milburn,,31863,coppenbrugge,469723121,1987,6,16
rec-59926,dup-0,zali,bowerman,,85117,eitensheim,317199146,1989,5,28
rec-59940,dup-0,hannah,subramaniam,,25997,hornum (sylt),700276789,2013,4,8
rec-59944,dup-0,heather,tiller,crouch,4177,leipzig,28666119,2019,8,23
rec-59951,dup-0,bianca,grimaldi,,4618,langenleuba-niederhain,608396107,1942,10,15
rec-59974,dup-0,alessandria,fleet,durbridge,74389,cleebronn,205467811,1971,10,3
rec-59977,dup-0,julia,bail,morrison,18146,rostock,335802003,1968,11,19
rec-59986,dup-0,andie,britten,,50997,koln,878266329,1991,1,6
rec-59990,dup-0,madison,george,,95028,hof,76185934,1967,2,26
rec-59999,dup-0,amelia,webb,mccarthy,87773,pless,562500323,1945,6,1
rec-60020,dup-0,sonja,white,lowe,44629,herne,97760474,1942,4,14
rec-60024,dup-0,hannah,zolotic,cruickshanks,66999,hinterweidenthal,690430973,1977,4,25
rec-60025,dup-0,natassia,kowlessar,,47226,duisburg,112232450,2010,12,2
rec-60026,dup-0,amber,hammill,,33602,bielefeld,147580087,1941,12,6
rec-60031,dup-0,ella,pegg,,13125,berlin buch,868893935,4,12,1998
rec-60035,dup-0,alisha,morrison,noble,1796,pirna,697357060,1979,12,2
rec-60036,dup-0,demie,singleton,grainger,2s876,schwabstedt,547120977,1974,6,1
rec-60052,dup-0,madison,voulgarakis,stephenson,29584,himbergen,897473350,1970,6,4
rec-60067,dup-0,lily,noble,held,83404,ainring,539658664,1990,3,15
rec-60074,dup-0,jessica,nye,,86856,hiltenfingen,144284825,1959,9,10
rec-60085,dup-0,meagan,browne,,38364,schoningen,193224893,1989,12,27
rec-60104,dup-0,jenna,jiang,,65830,kriftel,490142410,15,2,1980
rec-60108,dup-0,lucy,suzor,,37124,rosdorf,72317965,1991,5,20
rec-60122,dup-0,lily,nesich,cecere-palazzo,6193,petersberg,811491143,1984,10,21
rec-60127,dup-0,molly,mchenry,burnell,58097,hagen,703934869,2008,8,27
rec-60145,dup-0,alyssa,slape,crouch,29574,ebstorf,166845211,1985,12,27
rec-60148,dup-0,ryleh,miles,mason,50169,kerpen,130480306,1969,7,12
rec-60162,dup-0,isabella,paine,,48317,drensteinfurt,55895968,1988,7,29
rec-60168,dup-0,charlotte,woofe,,67728,munchweiler an der alsenz,555828984,1956,6,16
rec-60175,dup-0,charlotte,greem,,2953,bad muskau,436803913,1953,9,2
rec-60178,dup-0,brooklyn,wallin,,16515,oranienburg,328550818,1937,9,18
rec-60185,dup-0,emiily,butt,,81477,munchen,263419073,1995,5,18
rec-60195,dup-0,larissa,kempson,,96197,wonsees,655330552,1956,5,26
rec-60208,dup-0,meggie,mesecke,,88447,warthausen,497143859,1939,3,9
rec-60211,dup-0,raquel,purdon,,9350,lichtenstein,106986016,1972,11,4
rec-60212,dup-0,holly,szalai,,9212,limbach-oberfrohna,18297616,2021,8,25
rec-60217,dup-0,monique,blake,,31028,gronau (leine),364890473,2009,8,15
rec-60218,dup-0,emiily,fleet,,35085,ebsdorfergrund,30939642,1964,11,27
rec-60220,dup-0,april,webb,dixon,64853,otzberg,313705234,1941,3,9
rec-60243,dup-0,alana,clarke,matthews,35759,driedorf,44956713,1986,5,28
rec-60245,dup-0,takeisha,weaver,white,18069,rostock,4595954,2009,6,16
rec-60277,dup-0,georgina,laing,tomli,90451,nurnberg,554131522,5,9,1963
rec-60289,dup-0,grace,wilkins,byreddy,7549,gera,829479882,1968,4,4
rec-60294,dup-0,ella,bishop,letford,25593,reher,198415468,1959,7,23
rec-60299,dup-0,madison,clarke,,26486,wangerooge,538523975,1983,9,6
rec-60325,dup-0,claudia,furze,,83367,petting,487774026,1953,7,1
rec-60331,dup-0,brianna,maynard,,70439,stuttgart,504334211,1984,4,20
rec-60332,dup-0,cloe,purdon,,57439,attendorn,6552927,2008,4,9
rec-60334,dup-0,ella,brydon,neville,92533,wernberg-koblitz,474782282,1969,4,20
rec-60335,dup-0,jasmine,nidolle,,65606,villmar,33313028,1991,12,17
rec-60337,dup-0,simone,death,,46244,bottrop,766875561,1970,9,21
rec-60339,dup-0,victoria,maynard,montfrooy,34317,habichtswald,564118700,2001,9,3
rec-60349,dup-0,annabella,siviour,,26842,ostrhauderfehn,285799284,1961,7,16
rec-60351,dup-0,chelsea,berry,,35236,breidenbach,30234784,1953,7,29
rec-60352,dup-0,carly,matthews,,66503,dellfeld,156727582,1979,3,31
rec-60368,dup-0,nellie,mulville,leishman,65239,hochheim am main,517130894,1960,11,28
rec-60375,dup-0,isabelle,browne,,90482,nurnberg,709744001,1983,11,12
rec-60437,dup-0,haylee,sette,,8209,auerbach/vogtl.,319913909,1987,11,12
rec-60445,dup-0,kalli,perin,,55413,weiler bei bingen,31700329,17,2,2003
rec-60482,dup-0,madison,cionci,,31020,salzhemmendorf,260890930,1984,3,14
rec-60484,dup-0,kayla,cetinich,,42349,wuppertal,783504763,1962,9,20
rec-60490,dup-0,chelsea,hoang,pascoe,68649,gross-rohrheim,811616649,1989,8,4
rec-60515,dup-0,jasmyn,rylan,,22941,bargteheide,262527933,1983,10,16
rec-60518,dup-0,liana,lero,clarke,29227,celle,119731305,1961,8,3
rec-60519,dup-0,josephine,hefford,,30169,hannover,434821950,1995,1,26
rec-60534,dup-0,olivia,whetstone,ebben,58332,schwelm,383606455,1954,5,2
rec-60542,dup-0,brydee,pacey,,16792,zehdenlck,532722211,1982,5,13
rec-60565,dup-0,takeisha,felmingham,,1979,lauchhammer,20773916,1964,12,21
rec-60570,dup-0,keely,campbell,ferris,26529,upgant-schott,320402855,1953,5,1
rec-60573,dup-0,christina,robson,clarke,17398,ducherow,55853370,2004,7,7
rec-60579,dup-0,vendula,mcmullen,clarke,64380,rossdorf,846708911,1964,8,20
rec-60580,dup-0,charlie,carbone,solente,79235,vogtsbur9 im kaiserstuhl,408517629,2003,7,14
rec-60595,dup-0,chloe,lusted,,19399,goldberg,680970577,1985,5,30
rec-60598,dup-0,sophie,prideaux,,73550,waldstetten,64559130,1938,9,2
rec-60601,dup-0,alexandra,redmond,,88451,dettingen an der iller,471134785,1960,8,18
rec-60610,dup-0,sophie,clarke,,85250,altomunster,172824867,1984,12,3
rec-60615,dup-0,talia,ploughman,,34359,reinhardshagen,304226993,1969,11,4
rec-60623,dup-0,daniella,christos,graue,30173,hannover,802615683,1963,2,8
rec-60634,dup-0,lauren,ballantyne,huxley,17337,uckerland,304528821,1969,5,22
rec-60635,dup-0,emma,poore,,89520,heidenheim an der brenz,140976807,1967,8,17
rec-60646,dup-0,lucy,haggett,,79576,weil am rhein,2385622,2017,10,14
rec-60676,dup-0,tia,moulton,,84175,gerzen,517826018,19,8,1960
rec-60684,dup-0,jessica,burman,dallas,74632,neuenstein,397918779,1971,4,20
rec-60707,dup-0,cambell,white,wallin,79692,kleines wiesental,10569730,1991,8,29
rec-60714,dup-0,caitlin,sedelbauer,kyriacou,88145,hergatz,73515295,1985,3,5
rec-60726,dup-0,hannah,lowe,maynard,84184,tiefenbach,335652657,1958,10,23
rec-60728,dup-0,emiily,ryan,,1257,dresden,757123728,2010,11,30
rec-60735,dup-0,emiily,brock,,29578,eimke,853741408,1951,11,26
rec-60761,dup-0,emiily,neumann,,91220,schnaittach,608481575,2000,12,17
rec-60776,dup-0,chloe,white,ryan,65795,hattersheim,718774965,1943,11,17
rec-60792,dup-0,erin,zellmer,iovino,58339,breckerfeld,73208420,1973,12,7
rec-60797,dup-0,vendula,goode,,57234,wiclnsdorf,375823324,1951,3,7
rec-60806,dup-0,aikaterina,hobson,ryan,85457,worth,410979069,1992,3,7
rec-60809,dup-0,charlotte,bishop,,69245,bammental,625531839,1961,6,30
rec-60823,dup-0,laura,hobson,grubb,79664,wehr,615987502,1971,7,14
rec-60825,dup-0,felicity,coleman,,44339,dortmund,335470560,1956,10,16
rec-60845,dup-0,isabelle,mason,petersen,93489,schorndorf,234895206,2000,4,6
rec-60860,dup-0,ellie,baillie,,21775,ihlienworth,325964186,4,1964,10
rec-60861,dup-0,aaliyah,matthews,thredgold,86660,tapfheim,406514846,2019,3,6
rec-60864,dup-0,tayla,hoelmer,staggard,96224,burgkunstadt,576997094,2021,8,2
rec-60878,dup-0,evangelia,chandler,bishop,69151,neckargemund,441590512,1994,12,30
rec-60880,dup-0,sophie,patafta,wiseman,73066,uhingen,794750668,1992,9,20
rec-60893,dup-0,caitlin,robson,marshman,79862,hochenschwand,588509265,1999,6,16
rec-60904,dup-0,lucy,groenveld,arkit,6766,bitterfeld-wolfen (stadtteil wolfen),527796827,1985,7,14
rec-60911,dup-0,sophie,wyeth,scamoni,66793,saarwellingen,561736815,1953,12,5
rec-60913,dup-0,marianne,kempe,,89368,winterbach,829227923,2014,11,18
rec-60921,dup-0,annalise,warnock,,56333,winningen,149515877,1973,3,23
rec-60941,dup-0,alana,lund,,35576,wetzlar,72975311,1998,6,20
rec-60942,dup-0,briony,leesong,trenery,7937,zeulenroda-triebes,456381931,1967,12,4
rec-60944,dup-0,gemaley,webb,,75053,gondelsheim,48289719,1983,6,13
rec-60955,dup-0,sara,warnock,pascoe,54534,grosslittgen,53809095,1937,12,26
rec-60959,dup-0,jessica,white,pawsey,9394,hohndorf,597759970,2012,1,5
rec-60960,dup-0,kaitlyn,mcgregor,steane,59581,warstein,524953125,2008,11,4
rec-60978,dup-0,riddell,laura,,83550,emmering,164979192,2000,2,19
rec-60979,dup-0,emerson,,luckman,27404,zeven,736397027,1967,9,2
rec-60982,dup-0,darcy,bellchambers,,95683,ebnath,552741404,1940,8,16
rec-60986,dup-0,tiahnee,neumann,,86179,augsburg,296244058,1954,4,22
rec-60989,dup-0,abii,finlay,george,34326,morschen,11322g360,2018,7,30
rec-61004,dup-0,maria,pulford,,49406,barnstorf,137212520,1968,6,12
rec-61010,dup-0,charlotte,webb,,21407,deutsch evern,107237402,1959,7,21
rec-61011,dup-0,renee,lomman,bitmead,73257,kongen,750227189,1961,1,30
rec-61012,dup-0,yasmin,green,white,16247,joachimsthal,164745312,2004,1,19
rec-61013,dup-0,hannah,white,,87665,mauerstetten,75890064,1950,5,14
rec-61023,dup-0,nikki,sohkanen,,73497,tannhausen,89871424,1991,5,12
rec-61030,dup-0,ebony,green,michelmore,9618,brand-erbisdorf,647515640,1941,7,26
rec-61042,dup-0,katelin,chappel,wiseman,58739,wickede (ruhr),71947555,1963,8,1
rec-61051,dup-0,anneliese,green,hering,38387,sollingen,361839773,1956,7,4
rec-61052,dup-0,imogen,frahn,burford,72800,eningen,39539811,1987,12,6
rec-61076,dup-0,annabel,nguyen,,49214,bad rothenfelde,419323856,1972,22,5
rec-61100,dup-0,jessica,campbell,,95119,naila,768291673,1954,9,25
rec-61110,dup-0,chelsea,moustos,,7747,jena,135128497,1993,10,23
rec-61146,dup-0,zali,asendorf,lowe,4129,leipzig,13549909,1968,2,2
rec-61150,dup-0,reganne,mason,mcsorley,38542,leiferde,469291462,2018,2,28
rec-61158,dup-0,laura,cruttenden,,75015,bretten,517196237,1953,7,31
rec-61171,dup-0,tiarna,fancsali,,63839,kleinwallstadt,746888340,1932,5,5
rec-61181,dup-0,tegan,egan,,80807,munchen,703451683,1990,8,2
rec-61182,dup-0,pia,mason,,58091,hagen,433284725,1947,7,27
rec-61183,dup-0,alia,diks,mason,42329,wuppertal,195219139,1988,7,4
rec-61191,dup-0,isabella,beal,,60486,frankfurt am main,397506623,1993,4,0
rec-61202,dup-0,natassia,turelli,divona,56333,winningen,235866433,1975,7,28
rec-61215,dup-0,gemaley,druitt,,87666,pforzen,843135368,1997,3,26
rec-61225,dup-0,hannah,grubb,clarke,94553,mariaposching,235566769,1991,2,1
rec-61233,dup-0,ava,mcgregor,,26434,wangerland,108173431,1990,11,26
rec-61234,dup-0,chloe,porizek,,95503,hummeltal,117925940,1975,6,19
rec-61239,dup-0,gabriella,rylands,herbert,97244,butthard,861558677,1965,2,24
rec-61253,dup-0,caitlin,condessa,lowe,95695,mahring,334663563,2004,9,14
rec-61255,dup-0,zara,bishop,,9126,chemnitz,720636217,2006,2,16
rec-61263,dup-0,gabrielle,everett,fogg,85307,paunzhausen,286838460,1987,8,6
rec-61270,dup-0,katelyn,braithwaite,l<aderes,97922,lauda-konigshofen,187171721,1981,5,10
rec-61276,dup-0,esme,coulson,charman,64653,lorsch,697597075,1950,31,1
rec-61290,dup-0,genevieve,lock,,1994,schipkau,409684530,1981,4,8
rec-61314,dup-0,jenna,beal,,22359,hamburg,244756090,1991,8,9
rec-61317,dup-0,lauren,white,,31867,pohle,860519263,1937,2,22
rec-61326,dup-0,desi,kriaris,,3046,cottbus,717534902,1984,12,24
rec-61332,dup-0,sophie,petersen,,78554,aldingen,570339572,2020,6,19
rec-61338,dup-0,taalia,clos,nguyen,50354,hurth,626359727,1934,1,7
rec-61344,dup-0,simone,block,burghr,64401,gross-bieberau,7299392,1999,6,4
rec-61345,dup-0,emiily,thorpe,,38271,baddeckenstedt,667461318,1960,4,2
rec-61347,dup-0,jade,campbell,,75059,zaisenhausen,554668165,1999,10,1
rec-61361,dup-0,grace,draiden,,73274,notzingen,3489612o,1971,9,18
rec-61375,dup-0,layla,hare,,27809,lemwerder,87275121,1998,8,23
rec-61389,dup-0,ella,royans,finlay,37216,witzenhausen,182992347,1986,7,17
rec-61406,dup-0,sana,laverty,,97956,werbach,434477146,1975,10,25
rec-61423,dup-0,sophie,white,,36037,fulda,309776910,2010,8,28
rec-61440,dup-0,hattie,matthews,gelok,9113,chemnitz,420888309,1968,2,27
rec-61451,dup-0,georgia,ihnatko,,16816,neuruppin,671545828,2010,11,13
rec-61460,dup-0,isabelle,wynne,shepherd,24625,grossharrie,328416663,7,6,2013
rec-61463,dup-0,madison,kempe,cadman,60327,frankfurt am main,32834605,1986,2,24
rec-61467,dup-0,madison,nguyen,kon,99095,erfurt,334150673,7,4,1965
rec-61479,dup-0,lara,moorby,,75057,kurnbach,417539459,11,6,1955
rec-61491,dup-0,briony,mccolough,,65843,sulzbach (taunus),6115713,2001,1,21
rec-61492,dup-0,olivia,berry,,28719,bremen,814182549,1982,10,21
rec-61499,dup-0,emma,gigney,,58513,ludenscheid,859177792,2003,4,7
rec-61506,dup-0,brooke,baynes,green,85456,wartenberg,87477495,1966,5,8
rec-61524,dup-0,anastasia,pettingill,,23758,oldenburg in holstein,381864884,1994,8,16
rec-61527,dup-0,chelsea,rapisarda,clasper,42929,wermelskirchen,450232768,2000,8,3
rec-61534,dup-0,emiily,borgelt,egan,10709,berlin wilmersdorf,190364993,1975,4,15
rec-61535,dup-0,catherine,girando,,8373,remse,552710777,1978,5,15
rec-61536,dup-0,madekeine,fulgido,,65843,sulzbach (taunus),316308480,1959,7,26
rec-61541,dup-0,tayah,green,,9212,limbach-oberfrohna,27369339,1955,10,28
rec-61553,dup-0,nellie,green,stanley,14532,kleinmachnow,373242687,1990,12,7
rec-61588,dup-0,kirra,white,,69434,hirschhorn,764354562,1969,12,21
rec-61639,dup-0,paris,blackwell,,79674,todtnau,167472921,1988,4,26
rec-61648,dup-0,jacinta,papageorgiou,,47441,moers,78458658,1956,10,4
rec-61649,dup-0,jessica,donela,riddell,16230,melchow,445805113,2003,10,13
rec-61653,dup-0,jessica,siggins,,82278,althegnenberg,223410936,1960,0,29
rec-61658,dup-0,polly,,fenwick,67806,rockenhausen,874724914,1968,3,12
rec-61660,dup-0,amy,weltman,marlow,38820,halberstadt,260532075,1982,10,21
rec-61679,dup-0,georgia,white,,38476,barwedel,782900837,1947,7,7
rec-61681,dup-0,louise,orchard,,87752,holzgunz,23518369,1976,9,16
rec-61690,dup-0,isabelle,mildren,,3050,cottbus,52759675,4,2000,7
rec-61698,dup-0,caitlin,sheldon,,98673,eisfeld,53261402,1943,1,1
rec-61701,dup-0,ashleigh,tippins,,23909,ratzeburg,582555976,1989,9,11
rec-61710,dup-0,macey,campbell,maynard,57299,burbach,893845028,1968,12,31
rec-61719,dup-0,mya,thredgold,,76829,landau in der pfalz,322726071,5,5,1981
rec-61791,dup-0,hannah,boyle,,71101,schonaich,295168177,2006,7,25
rec-61797,dup-0,laura,coppola,saviska,56206,hilgert,546602343,1949,3,31
rec-61798,dup-0,madeline,tanks,,25980,sylt,525744002,1983,1,19
rec-61819,dup-0,claudia,teteris,,40549,dusseldorf,186110699,1953,9,20
rec-61822,dup-0,cassidy,myles,,15324,letschin,706309127,1955,1,30
rec-61845,dup-0,pakita,noble,,52159,roetgen,20787264,1954,9,29
rec-61888,dup-0,madison,rudd,,73240,wendlingen am neckar,334259865,1954,2,21
rec-61889,dup-0,sara,claydon,webb,38685,langelsheim,622216080,8,1971,7
rec-61905,dup-0,claire,jeffries,,60386,frankfurt am main,183926240,1963,2,5
rec-61907,dup-0,emiily,mason,dolan,46238,bottrop,592637647,1962,5,7
rec-61911,dup-0,sophie,kluske,van engelenhoven,91626,schopfloch,7336389,1944,4,11
rec-61928,dup-0,annalise,lowe,,29576,barum,764898112,1954,4,11
rec-61939,dup-0,zoe,edson,,88097,eriskirch,185486808,4,2019,17
rec-61947,dup-0,zoe,furze,,55765,birkenfeld,571615198,1965,11,9
rec-61992,dup-0,grossman,lucy,,61381,friedrichsdorf,469564299,1962,3,25
rec-62042,dup-0,makenzie,rollins,,80686,munchen,845783954,1953,3,1
rec-62043,dup-0,grace,newbould,,17153,stavenhagen,625385706,1979,9,5
rec-62049,dup-0,takeisha,wagnitz,,19061,schwerin,223988398,1971,10,4
rec-62096,dup-0,alexia,dominey,,17424,ostseebad heringsdorf,8144226,2029,12,27
rec-62100,dup-0,emiily,wheatley,campbell,2633,goda,558759929,1964,8,12
rec-62105,dup-0,georgia,goldsworthy,,86492,egling a.d. paar,572291420,1952,11,15
rec-62109,dup-0,lily,schumann,,90574,rosstal,541534179,1969,12,28
rec-62110,dup-0,lily,attis,,49626,berge,267708466,1985,12,9
rec-62115,dup-0,kayla,apse,urmonas,82340,feldafing,157561644,2015,6,7
rec-62121,dup-0,chloe,dooley,marinos,6493,ballenstedt,776746790,1973,7,24
rec-62126,dup-0,georgia,tromp,,80797,munchen,646831367,1961,7,23
rec-62129,dup-0,simone,clarke,,93059,regensburg,130889375,1955,3,25
rec-62134,dup-0,isabella,brokenshire,ryan,51570,windeck,413185783,1996,1,5
rec-62161,dup-0,kaitlin,petersen,,56843,irmenach,223653201,1954,8,23
rec-62162,dup-0,alia,maczkowiack,,48301,nottuln,413935494,1960,3,10
rec-62163,dup-0,emiily,dixon,,67701,schallodenbach,129156648,1933,8,8
rec-62166,dup-0,allegra,jaudzems,sagir,27753,delmenhorst,612692971,15,1,1945
rec-62179,dup-0,daniella,clarke,,33184,altenbeken,65633748,1969,12,17
rec-62209,dup-0,pace,burford,,4668,grimma,357446511,1943,8,15
rec-62232,dup-0,keely,parremore,,95158,kirchenlamitz,546858870,1948,5,30
rec-62249,dup-0,michaela,colantoni,,4838,eilenburg,22195972,1995,6,15
rec-62255,dup-0,lucy,vincent,feeley,22045,hamburg,726178400,1941,8,23
rec-62273,dup-0,harriet,rundle,,48346,ostbeyern,362838695,2,1967,8
rec-62286,dup-0,yana,fogliqno,bruhn,47226,duisburg,559415779,1969,12,18
rec-62293,dup-0,katelin,george,,47638,straelen,119321304,1984,5,20
rec-62294,dup-0,jade,hignett,rizzo,64747,breuberg,626416538,1999,4,3
rec-62308,dup-0,lucy,geue,,95502,himmelkron,275291946,2022,9,12
rec-62309,dup-0,mila,everett,grosskopf,13599,berlin haselhorst,895798788,1992,8,1
rec-62314,dup-0,alicia,geue,caire,32278,kirchlengern,503905613,1950,2,10
rec-62315,dup-0,georgia,mccarthy,,83122,samerberg,756962477,1954,3,12
rec-62318,dup-0,emiily,,vavic,69120,heidelberg,812338201,1982,11,24
rec-62319,dup-0,shai,narracott,,45307,essen,163976273,1985,11,3
rec-62325,dup-0,sophie,oats,fitzpatrick,8o687,munchen,436373017,1952,11,28
rec-62331,dup-0,chandler,mcdermid,indiana,97241,bergtheim,458279438,1944,12,10
rec-62334,dup-0,emiily,laing,,48165,munster,50799863,2017,3,15
rec-62345,dup-0,charli,yost,,14669,ketzin,628839627,1984,2,7
rec-62348,dup-0,alia,reid,,18195,tessin,769424139,1989,6,16
rec-62353,dup-0,layla,herbert,,59469,ense,327717443,1982,5,26
rec-62365,dup-0,tarnia,copp,mccarthy,6526,5angerhausen,513560944,1961,12,23
rec-62366,dup-0,anita,george,,52080,aachen,509513541,1973,10,3
rec-62367,dup-0,jordan,irons,green,64720,michelstadt,322159029,1975,6,26
rec-62372,dup-0,amy,rankine,,74243,langenbrettach,461265249,1950,2,4
rec-62374,dup-0,destynii,rivera,,40667,meerbusch,298134671,1940,8,8
rec-62381,dup-0,jordyn,millar,paterson,97534,waigolshausen,684605344,1935,5,24
rec-62386,dup-0,joanna,campbell,timperon,84533,marktl,530260422,1970,5,24
rec-62393,dup-0,summer,southgate,,49847,itterbeck/wielen,524590215,1938,10,31
rec-62424,dup-0,taylah,ryah,pedrikis,71254,ditzingen,29288202,1943,3,1
rec-62425,dup-0,tiarna,cheers,,71101,schonaich,522706423,2020,3,13
rec-62429,dup-0,samantha,paterson,ryan,79737,herrischried,75744842,1962,3,11
rec-62439,dup-0,alessia,rushby,,50769,koln,682127924,1936,8,26
rec-62444,dup-0,olivia,goldsworthy,klemm,15236,treplin,53516482,2001,9,27
rec-62458,dup-0,brooke,campbell,,23942,dassow,64453551,1938,5,18
rec-62464,dup-0,mia,raftopoulos,,75203,konigsbach-stein,377963077,1956,4,16
rec-62475,dup-0,serena,noble,,64653,lorsch,88991674,1947,11,25
rec-62477,dup-0,alexandra,menzies,,7973,greiz,151716477,1958,10,2
rec-62487,dup-0,lauren,mason,koulianos,29599,weste,8715871729,1987,5,18
rec-62501,dup-0,isabelle,frahn,,41066,monchengladbach,649234755,1995,11,26
rec-62523,dup-0,sarah,pyper,,47829,krefeld,586982432,1968,2,11
rec-62528,dup-0,sarah,green,datavs,4275,leipzig,204825395,1963,4,9
rec-62534,dup-0,adriana,grillett,,49744,geeste,144808280,2010,4,28
rec-62551,dup-0,emiily,bloomfield,,58791,werdohl,799907532,1973,4,10
rec-62553,dup-0,monique,mcclelland,kuklin,72290,lossburg,163615746,1986,3,15
rec-62562,dup-0,alexandra,white,grossman,25421,pinneberg,105845670,1936,12,9
rec-62572,dup-0,ruby,afford,,36355,grebenhain,677747425,1957,8,13
rec-62575,dup-0,chelsea,schuptar,,71254,ditzingen,587362510,2023,9,15
rec-62580,dup-0,zali,maclaine,highet,83367,petting,674104016,2018,12,8
rec-62630,dup-0,isabella,banham,manson,69151,neckargemund,53931997,1954,11,30
rec-62684,dup-0,tiarna,bristow,,41379,bruggen,493564387,2004,8,16
rec-62693,dup-0,sophie,everett,bullock,59889,eslohe (sauerland),199478727,1954,9,12
rec-62724,dup-0,kristin,liaudinskas,,98673,eisfelcl,60413223,2001,9,19
rec-62727,dup-0,alana,warrior,sunderland,15326,zeschdorf,71831,1989,9,9
rec-62741,dup-0,amy,mcfeeters,,92693,eslarn,39460503,1976,10,5
rec-62751,dup-0,charlie,rizzo,,35649,bischoffen,11242434,1943,11,18
rec-62793,dup-0,charlotte,lipsett,ryan,60316,frankfurt am main,736608972,2005,7,5
rec-62832,dup-0,briony,green,,26121,oldenburg (oldenburg),637883135,21,10,1974
