rec-id,version,first-name,surname,birth-name,postcode,city,ssn,birth-year,birth-month,birth-day
rec-40658,dup-1,domenique,matthews,,16359,biesenthal,394473119,1994,11,1
rec-40677,dup-1,nikki,combridge,agius,44536,lunen,82311312,1953,11,12
rec-40698,dup-1,anneliese,dallas,,44329,dortmund,375311026,1965,6,27
rec-40707,dup-1,maddison,finlay,,41751,viersen,110737159,1955,9,6
rec-40739,dup-1,lily,thredgold,,91346,wiesenttal,167879880,1978,11,5
rec-40740,dup-1,jordan,varocoe,,45131,essen,297311561,1968,6,9
rec-40754,dup-1,emerson,ho,,56335,neuhausdl,55224599,1969,2,18
rec-40761,dup-1,georgia,campbell,,23909,ratzeburg,264972479,1967,8,10
rec-40767,dup-1,ryan,natalee,,65345,eltville am rhein,673652463,1937,4,11
rec-40770,dup-1,layla,clarke,tregloan,85551,kirchheim b. munchen,97235731,1950,5,7
rec-40774,dup-1,jessica,brooker,moody,63828,kleinkahl,217161586,1989,2,1
rec-40778,dup-1,emiily,callahan,,53842,troisdorf,634192301,2020,5,14
rec-40784,dup-1,chelsea,bullock,ryan,31737,rinteln,797202313,1977,4,9
rec-40786,dup-1,mikayla,beckwith,maynard,7745,jena,74170575,1998,12,22
rec-40789,dup-1,charlotte,mazon,,79822,titisee-neustadt,760642774,1990,9,29
rec-40809,dup-1,alexandra,george,colthorpe,97907,hasloch,497925809,1996,9,10
rec-40813,dup-1,samara,webb,dixon,29562,suhlendorf,646835616,1937,11,4
rec-40816,dup-1,emiily,bowran,,96160,geiselwind,195463351,1976,8,3
rec-40830,dup-1,emiily,bradshaw,fysh,46149,oberhausen,619844363,2003,8,8
rec-40831,dup-1,lydia,royans,,23858,reinfeld (holstein),382137028,1976,8,6
rec-40833,dup-1,alivia,campbell,,13585,berlin spandau,214209639,1973,11,13
rec-40836,dup-1,angelina,wuchatsch,,97993,creglingen,785954848,2003,10,18
rec-40839,dup-1,annabel,,schumann,82211,herrsching a. ammersee,681638702,2007,5,9
rec-40840,dup-1,kayla,byrd,,87496,untrasried,68499314,1987,3,26
rec-40848,dup-1,vianca,burnell,,97839,esselbach,71714915,1974,12,31
rec-40861,dup-1,elly,worthington-eyre,white,61250,usingen,578317409,2017,6,18
rec-40875,dup-1,tara,matthews,vincent,88371,ebersbach-musbach,332510903,1938,5,0
rec-40901,dup-1,mikayla,shorrock,,8538,weischlitz,422963826,2015,12,12
rec-40907,dup-1,lucy,braithwaite,white,95326,kulmbach,673825085,1964,5,10
rec-40913,dup-1,abby,ryan,,9669,frankenberg,797422117,1946,5,17
rec-40914,dup-1,isabella,howie,,97859,wiesthal,133841035,2003,1,15
rec-40920,dup-1,ellen,kiernan,,49088,osnabruck,14277206,1973,10,9
rec-40922,dup-1,talia,mccarthy,,36277,schenklengsfeld,3375410,1936,2,22
rec-40926,dup-1,isabella,wilkins,,89426,wittislingen,743712703,1976,3,2
rec-40933,dup-1,chloe,quilliam,,36358,herbstein,436227821,1965,7,9
rec-40938,dup-1,madison,berkinshaw,verner,61389,schmitten im taunus,572422054,14,11,1956
rec-40940,dup-1,taylor,morrison,,79774,albbruck,537985157,1961,1,3
rec-40943,dup-1,sophie,mchenry,lock,37299,weissenborn,788583962,1995,8,9
rec-40954,dup-1,anari,berry,leditschke,82377,penzberg,45733252,2021,7,1
rec-40956,dup-1,ebony,woolger,campbell,36214,nentershausen,132925312,1984,5,25
rec-40962,dup-1,kate,reid,,49599,voltlage,187989638,2010,9,21
rec-40969,dup-1,julia,campbell,,24997,wanderup,726145687,1952,5,23
rec-40976,dup-1,rebekah,matthews,,65391,lorch,371673816,2018,9,15
rec-40981,dup-1,bianca,roman,,2730,ebersbach-neugersdorf,14320149,1958,7,22
rec-40988,dup-1,sarah,maynard,,86838,schondorf a. ammersee,827653624,1973,5,28
rec-41000,dup-1,stephanie,green,,4509,delitzshc,195153726,1992,12,7
rec-41004,dup-1,sophie,sleath,webb,97285,rottingen,23622920,1974,3,14
rec-41011,dup-1,sybella,excell,wilde,48455,bad bentheim,482284045,1956,2,9
rec-41016,dup-1,alisa,green,,7586,bad kostritz,4347797,2004,1,16
rec-41018,dup-1,mikayla,blake,campbell,14712,rathenow,81l860856,2018,5,21
rec-41019,dup-1,kaitlyn,boss,,66386,sankt ingbert,1985447,1996,28,10
rec-41032,dup-1,chloe,green,,7545,gera,403933256,2011,12,14
rec-41049,dup-1,mia,mcgregor,wilkins,79254,oberried,514356455,2001,3,9
rec-41050,dup-1,isabella,geue,,44339,dortmund,593995899,1973,2,4
rec-41056,dup-1,amy,pouliotis,,38556,bokensdorf,2833362,1989,3,26
rec-41066,dup-1,tahlia,roles,crook,76599,weisenbach,44487112,1982,1,5
rec-41071,dup-1,bethany,colegate,,94474,vilshofen an der donau,289440542,2008,3,25
rec-41073,dup-1,elizabeth,steinert,mckerlie,55268,nieder-olm,86153854,1955,3,3
rec-41084,dup-1,emiily,white,,25337,elmshorn,668898910,1976,12,5
rec-41090,dup-1,isabella,cheel,tuckwell,26603,aurich,495996082,1995,5,22
rec-41101,dup-1,lydia,kiss,,57368,lennestadt,613309763,1942,5,31
rec-41111,dup-1,trinity,bayet,marris,75057,kurnbach,348180176,1965,15,2
rec-41136,dup-1,ashleigh,bishop,hope,56736,kottenheim,556124197,2003,3,12
rec-41145,dup-1,isabella,egan,,48145,munster,194686615,2012,7,20
rec-41188,dup-1,caitlin,comersord,campbell,98669,veilsdorf,176747653,1962,4,7
rec-41221,dup-1,domenique,clarke,,86405,meitingen,611438951,2011,9,23
rec-41225,dup-1,freya,rees,webb,16761,hennigsdorf,64185951,1971,6,5
rec-41229,dup-1,jorja,mason,,31832,springe,885941347,2007,3,21
rec-41241,dup-1,spong,coulls,emiily,89446,ziertheim,465367178,2021,5,16
rec-41261,dup-1,ebony,mccarthy,,47546,kalkar,821948485,1957,3,20
rec-41290,dup-1,lucinda,gibb,,73467,kirchheim am nes,182476853,1981,9,16
rec-41299,dup-1,abbie,bishop,orchard,45128,essen,414894853,1940,4,10
rec-41318,dup-1,karli,minter,white,86473,ziemetshausen,697872308,1997,2,28
rec-41323,dup-1,kierra,wiseman,,17375,vogelsang-warsin,461256257,1984,5,8
rec-41325,dup-1,kira,bahnisch,,45130,esspen,837400813,1970,3,8
rec-41332,dup-1,ella,miles,campbell,47178,duisburg,77988644,1970,6,21
rec-41365,dup-1,alisha,dent,,90411,nurnberg,24218894,2007,2,15
rec-41374,dup-1,bailey,errigo,,73663,berglen,632324135,1962,9,3
rec-41411,dup-1,charlotte,haggett,,52064,aachen,428158036,1938,1,5
rec-41423,dup-1,trinity,britten,green,78269,volkertshausen,321672653,2019,1,19
rec-41424,dup-1,michaela,gillard,,87671,ronsberg,470579920,1977,9,1
rec-41431,dup-1,lara,green,dent,47239,duisburg,732806610,1963,12,13
rec-41451,dup-1,weller,hannah,crosswell,77723,gengenbach,206904501,2022,9,5
rec-41468,dup-1,mollie,lissner,ryan,64720,michelstadt,490310106,1938,11,12
rec-41494,dup-1,makayla,vorrasi,,71272,renningen,235768411,1999,2,27
rec-41502,dup-1,lucy,mccarthy,,75394,oberreichenbach,293927484,1962,9,21
rec-41503,dup-1,micaela,gustowski,,35799,merenberg,462770201,1978,8,9
rec-41518,dup-1,reegan,joel,,84178,kroning,777622660,1992,7,7
rec-41523,dup-1,lauren,mazurkiewicz,,24997,wanderup,66399925,1967,7,6
rec-41541,dup-1,juliana,campbell,,97708,bad bocklet,494815626,1943,8,3
rec-41553,dup-1,jemma,clarke,,84385,egglham,763546392,1993,12,4
rec-41594,dup-1,simone,meadows,campbell,7973,greiz,585504102,1940,2,8
rec-41606,dup-1,evangelia,mcmullen,,97340,marktbreit,750861809,1971,9,1
rec-41610,dup-1,white,dumbrell,caitlin,58540,meinerzhagen,794734076,1998,12,27
rec-41622,dup-1,zoe,kerley,,1705,freital,540311049,2019,10,8
rec-41655,dup-1,ruby,monis,fardell,75428,illingen,31898985,14,10,1978
rec-41701,dup-1,jade,kelley,,17390,klein bunzow,28842100,1973,1,16
rec-41728,dup-1,jacinta,shepherd,,12527,berlin schmockwitz,708525196,2000,9,5
rec-41749,dup-1,summers-pullin,cresp,rachel,89368,winterbach,56361754,1960,7,13
rec-41750,dup-1,krystin,waller,blacklaws,52511,geilenkirchen,42878962,1969,10,20
rec-41759,dup-1,sophie,marjoribanks,,77972,mahlberg,588472117,12,1952,27
rec-41763,dup-1,olivia,chandler,golder,19089,crivitz,80265463,1980,3,24
rec-41775,dup-1,tara,winnall,,73663,berglen,790958526,1988,6,11
rec-41780,dup-1,heather,ryan,,23774,heiligenhafen,464415557,1940,10,9
rec-41784,dup-1,isabella,mildren,lowe,20354,hamburg,62126797,1978,11,24
rec-41795,dup-1,teagan,mitton,pollidorou,81243,munchen,487985311,6,1957,1
rec-41796,dup-1,kayla,mason,,44328,dortmund,655632797,1968,2,28
rec-41797,dup-1,alana,browne,,57577,hamm (sieg),2538642,1967,9,9
rec-41807,dup-1,vianca,moren,,54568,gerolstein,210886202,1977,5,4
rec-41810,dup-1,berryman,amber,,33428,harsewinkel,723610511,1966,8,3
rec-41813,dup-1,madison,beckwith,neville,14776,brandenburg/havel,235521451,1940,7,8
rec-41816,dup-1,montana,haberfield,,20537,hamburg,381129921,1947,10,19
rec-41817,dup-1,kiara,green,,57258,freudenberg,183106782,2002,4,8
rec-41834,dup-1,kelsey,paterson,,86153,augsburg,29350492,1959,12,23
rec-41858,dup-1,longden,olivia,,97904,dorfprozelten,590203098,1996,10,25
rec-41862,dup-1,hannah,noble,,21039,hamburg,702561524,1949,1,6
rec-41863,dup-1,alisa,boulter,,7551,gera,7755899,2016,9,1
rec-41867,dup-1,kaitlin,luchko,,71229,leonberg,79379692,1964,8,3
rec-41879,dup-1,tess,lusted,,51688,wipperfurth,407423720,2008,4,21
rec-41906,dup-1,andrea,laning,creagh,75223,niefern-oschelbronn,101346349,1987,28,2
rec-41907,dup-1,emiily,frahn,hazell,79713,bad sackingen,697801537,2008,8,10
rec-41921,dup-1,abby,ryan,hyland,40223,dusseldorf,787943410,1954,10,24
rec-41936,dup-1,alia,blewett,,97072,wurzburg,180519440,1989,3,18
rec-41938,dup-1,domenique,burford,czajka,38528,adenbuttel,726724505,1990,6,6
rec-41942,dup-1,olivia,painter,,69190,walldorf,401500599,1974,8,21
rec-41954,dup-1,shanay,gascoigne,,92542,dieterskirchen,49062084,2006,1,15
rec-41979,dup-1,jasmine,eyre,,15366,neuenhagen,331610523,1972,1,5
rec-41994,dup-1,kiara,boulter,galbraith,22087,hamburg,213248725,1985,5,21
rec-41997,dup-1,brielle,margrie,,66663,merzig,404703295,1980,7,6
rec-42007,dup-1,caitlin,cradock,gillard,31715,meerbeck,698292457,1990,5,24
rec-42015,dup-1,skye,beattie,coleman,67718,schmalenberg,263662059,1986,3,7
rec-42022,dup-1,ellie,blake,,68167,mannheim,276804739,1976,4,6
rec-42026,dup-1,alicia,menzies,,71334,waiblingen,432528037,1953,6,4
rec-42047,dup-1,bronte,oddy,rollins,24631,langwedel,359428643,1953,7,18
rec-42061,dup-1,april,zilm,,24638,schmalensee,835440139,1975,1,17
rec-42074,dup-1,alessandra,bennier,,37444,st. andreasberg,277104343,1992,2,23
rec-42083,dup-1,samantha,kerley,shepherd,77815,buhl,334388057,2004,1,27
rec-42085,dup-1,gabrielle,berry,,56594,willroth,263450212,1952,10,31
rec-42093,dup-1,cheree,morell,,50198,elsdorf,791942152,1985,11,18
rec-42121,dup-1,riley,kempe,gioia,89359,kot,499713384,1999,11,22
rec-42124,dup-1,alex,mason,yeoman,45309,essen,192453353,1947,1,31
rec-42126,dup-1,stephanie,pascale,,32479,hille,112741,1987,1,15
rec-42146,dup-1,courtney,caruana,ho,45276,essen,526388814,1987,10,31
rec-42154,dup-1,olivia,morrison,,92533,wernberg-koblitz,677406632,1952,12,22
rec-42157,dup-1,taylah,green,,77815,buhl,373221477,17,10,1994
rec-42164,dup-1,april,cyrillo,berry,86947,weil,357476316,1965,3,10
rec-42175,dup-1,mari,gillard,matthews,67701,schallodenbach,104423435,1935,9,7
rec-42182,dup-1,karissa,witkin,,27607,geestland debstedtholsselhymendorfimsumkrempellangenneuenwalde,221573564,2011,3,29
rec-42195,dup-1,shelby,hague,,48231,warendorf,523867933,2000,5,23
rec-42202,dup-1,alisa,kluske,,40595,dusseldorf,615371780,2020,10,9
rec-42221,dup-1,madeline,noble,,80333,munchen,280646337,1979,9,19
rec-42233,dup-1,jessie,brazzalotto,czekalewski,25946,amrum,491358836,24,8,1960
rec-42244,dup-1,emiily,moody,,72351,geislingen,290953910,1964,3,19
rec-42259,dup-1,amy,ryan,,44892,bochum,645696367,1969,8,1
rec-42260,dup-1,natasha,jessup,,97855,triefenstein,385820438,2018,10,24
rec-42261,dup-1,flannery,gillian,,41844,wegberg,370910528,1964,10,31
rec-42288,dup-1,amber,maynard,shepherd,87746,erkheim,813711357,1946,10,10
rec-42291,dup-1,stephanie,petersen,oats,59229,ahlen,12916968,1987,5,30
rec-42292,dup-1,isabella,berry,,97711,massbach,319169217,1980,10,13
rec-42295,dup-1,chloe,jamaludin,,27324,eystrup,202702494,1943,6,26
rec-42310,dup-1,emiily,macgowan,ebert,41236,monchengladbach,784977546,1940,7,24
rec-42314,dup-1,isabelle,moody,,98701,grossbreitenbach,593939104,1962,3,14
rec-42318,dup-1,bethayn,boase,,60320,frankfurt am main,251803570,1957,12,24
rec-42320,dup-1,simone,bitmead,,9112,chemnitz,54274256,1961,5,16
rec-42331,dup-1,meggie,clarl<e,campbell,54578,walsdorf,544510236,1989,6,30
rec-42379,dup-1,caitlin,blackwell,,59755,arnsberg,786207237,2007,6,16
rec-42398,dup-1,sarah,seto,,98630,romhild,341481158,1966,3,23
rec-42422,dup-1,naomi,hawes,,10969,berlin kreuzberg,249386360,1965,12,7
rec-42439,dup-1,bridget,armanas,,44629,herne,767836065,1945,4,29
rec-42443,dup-1,larissa,white,,47533,kleve,764707656,1965,8,29
rec-42447,dup-1,esther,mckinnell,green,73066,uhingen,110402406,2017,8,27
rec-42451,dup-1,rachel,beattie,green,25917,leck,647814797,1960,29,11
rec-42467,dup-1,kylee,leong,portlock,48529,nordhorn,228589072,1939,6,730
rec-42478,dup-1,claudia,coulson,,75428,illingen,807885719,8,6,2006
rec-42494,dup-1,kelsye,schuster,gibb,79254,oberried,736986501,1988,12,9
rec-42497,dup-1,claire,herbert,,6766,bitterfeld-wolfen (stadtteil wolfen),658405191,1983,5,14
rec-42513,dup-1,alison,reid,,65428,russelsheim,664233937,1995,12,19
rec-42515,dup-1,lauren,campbell,,34127,kassel,847600515,1961,6,7
rec-42527,dup-1,andie,elphick,,87742,apfeltrach,571743267,1963,5,25
rec-42541,dup-1,rebekah,donaldson,,54533,bettenfeld,632296947,1966,12,9
rec-42591,dup-1,keira,pascoe,,77855,achern (abweichung exklaven),728601234,1931,6,6
rec-42596,dup-1,shana,shepherd,,66125,saarbrucken,153766756,1991,3,13
rec-42605,dup-1,chelsea,white,,92540,altendorf,392248862,1988,5,15
rec-42610,dup-1,gabrielle,afrassa,huggins,51373,leverkusen,819960965,2005,3,16
rec-42614,dup-1,amy,ert2en,tarn,17429,benz,439746891,1954,2,25
rec-42628,dup-1,katelin,white,,58642,iserlohn,77634640,2003,4,6
rec-42635,dup-1,lily,mazzone,,67150,niederkirchen bei deidesheim,192355682,1971,10,23
rec-42651,dup-1,juliana,zimmermann,,63073,offenbach am main,84279009,2010,9,17
rec-42657,dup-1,annika,binns,,45964,gladbeck,58907786,1980,5,22
rec-42682,dup-1,emiily,tripley,,57234,wilnsdorf,359802125,2001,7,1
rec-42694,dup-1,olifia,hammer,,59192,bergkamen,27060238,1963,3,1
rec-42708,dup-1,ellen,blake,,37647,brevorde,484349933,1988,9,1
rec-42709,dup-1,kaitlin,cenin,,4680,colditz,313338082,1984,7,7
rec-42728,dup-1,marley,ryan,,90518,altdorf bei nurnberg,441118501,1956,4,7
rec-42740,dup-1,worsley,manson,lia,30455,hannover,100211536,1998,2,3
rec-42742,dup-1,april,bloomfield,,15827,blankenfelde-mahlow,396516676,1944,12,3
rec-42749,dup-1,sara-louise,white,brack,17419,seebad ahlbeck,21819137,1994,1,3
rec-42755,dup-1,chloe,browne,,73266,bissingen an der teck,654437587,1973,12,27
rec-42765,dup-1,mikhayla,goldsworthy,,37176,norten-hardenberg,546127664,1987,9,21
rec-42781,dup-1,taylah,wardle,,27570,bremerhaven,311905002,1952,11,24
rec-42790,dup-1,haylee,grudnoff,,4209,leipzig,795510465,1986,2,12
rec-42791,dup-1,livia,campbell,,10719,berlin wilmersdorf,575780701,2012,6,21
rec-42798,dup-1,taliah,plane,,47906,kempen,294629764,2004,4,11
rec-42839,dup-1,shannon,mulree,,21782,bulkau,209901736,1973,6,12
rec-42848,dup-1,leah,millar,,97355,kleinlangheim,98366305,1982,7,12
rec-42849,dup-1,hannah,stubbs,,71364,winnenden,353594248,2019,9,4
rec-42859,dup-1,brooke,tiboldo,burford,1612,nunchritz,571814063,1990,6,21
rec-42863,dup-1,lucy,shepherd,swayne,36214,nentershausen,90271438,1961,2,14
rec-42874,dup-1,mystique,paterson,,56587,strassenhaus,66479253,2014,2,12
rec-42881,dup-1,mia,laundon,,39524,sandau,377998491,1983,12,23
rec-42883,dup-1,sian,baohm,grandioso,99189,gebesee,618437654,1950,3,27
rec-42896,dup-1,casey,hanna,andrioti,54614,schonecken,210926381,2023,3,20
rec-42907,dup-1,phoebe,matthews,levet,4157,leipzig,338186708,2005,3,16
rec-42914,dup-1,,buckmaster,jessica,67251,freinsheim,340803498,1965,8,28
rec-42932,dup-1,sophie,white,miles,88410,bad vvurzach,305594599,1952,6,30
rec-42933,dup-1,aleisha,reid,,63538,grosskrotzenburg,418634487,2016,8,10
rec-42943,dup-1,hattie,nebl,,94469,deggendorf,412938007,1943,12,18
rec-42945,dup-1,emiily,weller,,4178,leipzig,139871047,1983,12,20
rec-42957,dup-1,neve,byers,rannie,49740,haselunne,616106109,2001,7,27
rec-42994,dup-1,katelyn,shinnick,,84559,kraiburg a. inn,395397098,1991,12,25
rec-43005,dup-1,bianca,terek,hemus,84579,unterneukirchen,896433955,1939,12,16
rec-43007,dup-1,corie,bloomfield,,12277,berlin,20591654,1968,10,16
rec-43025,dup-1,charlize,mounce,,85567,grafing b. munchen,736234489,1983,1,10
rec-43029,dup-1,julia,cerchi,,72800,eningen,282142194,1952,8,4
rec-43033,dup-1,savannah,tregloan,elphick,88444,ummendorf,484751171,1955,9,15
rec-43039,dup-1,finn,mcphail,,96176,pfarrweisach,406124772,1970,3,1
rec-43044,dup-1,tarnia,berry,coleman,73340,amstetten,46969828,1975,11,13
rec-43071,dup-1,brooke,gao,wynne,26316,varel,153143784,1960,12,13
rec-43074,dup-1,taylah,rollins,,21407,deutsch evern,836732737,1997,12,24
rec-43094,dup-1,,grafton,christina,12679,berlin,497426212,1947,3,14
rec-43098,dup-1,alannah,britten,,55499,riesweiler,69266809,1988,11,4
rec-43099,dup-1,andrea,longman,,34314,espenau,62460702,2006,7,12
rec-43102,dup-1,gabrielle,hammill,,75057,kurnbach,673754001,1962,9,14
rec-43110,dup-1,julia,wehr,,88605,messkirch,7709016,2014,6,7
rec-43129,dup-1,nacoya,vincent,frolow,67699,schneckenhausen,470600653,2011,3,8
rec-43133,dup-1,freya,burford,bishop,26133,oldenburg (oldenburg),277855144,1960,2,16
rec-43138,dup-1,bridge,dreckow,,29633,munster,472438237,1949,3,6
rec-43145,dup-1,anastasia,large,,13125,berlin buch,16083954,1955,7,15
rec-43151,dup-1,emiily,rawlings,dallas,22927,grosshansdorf,775340140,1957,5,4
rec-43159,dup-1,sidonie,gianakis,,38271,baddeckenstedt,52053907,2003,12,30
rec-43162,dup-1,harriet,vanmeerendonk,block,31139,hildesheim,141907524,1931,5,2
rec-43175,dup-1,amber,comacchio,hingston,63877,sailauf,490432970,1956,2,17
rec-43176,dup-1,sonja,stanley,lippett,12489,berlin teltowkanal iii,72233963,1968,12,8
rec-43195,dup-1,ella,lowe,artis,67742,lauterecken,239557878,2005,12,17
rec-43219,dup-1,mikayla,lowe,dixon,13357,berlin gesundbrunnen,91144536,2020,8,16
rec-43223,dup-1,erin,boyle,,37181,hardegsen,884188861,1970,11,25
rec-43244,dup-1,yana,cacciotti,,63868,grosswallstadt,342901082,1990,9,27
rec-43246,dup-1,rachael,beattie,mcneill,57584,scheuerfeld,3521708,1982,3,26
rec-43247,dup-1,abby,oliveri,,51103,koln,372333495,1978,12,15
rec-43252,dup-1,emiily,blacklow,,21407,deutsch evern,437445236,1950,6,21
rec-43268,dup-1,karlee,darby-cocks,,34246,vellmar,647524505,2013,1,12
rec-43281,dup-1,emalene,,noble,94428,eichendorf,757702489,1972,5,15
rec-43293,dup-1,tara,david,,23730,neustadt,859714011,1937,8,30
rec-43301,dup-1,elizabeth,lund,,55127,mainz,391943135,2000,3,12
rec-43310,dup-1,phoebe,biscan,berrynan,65929,frankfurt am main,568795008,1969,8,7
rec-43321,dup-1,bianca,rawlings,klus,73340,amstetten,865493972,2001,3,7
rec-43323,dup-1,rachel,shepherdson,,27612,loxstedt,776817451,1961,6,14
rec-43352,dup-1,amaya,mason,,83404,ainring,635385798,1983,11,22
rec-43361,dup-1,domenique,lund,,36041,fulda,656363755,1984,10,31
rec-43370,dup-1,jessica,jessup,,47652,weeze,14l898868,1957,7,1
rec-43384,dup-1,eleanor,leslie,,59320,ennigerloh,177893908,2005,9,30
rec-43397,dup-1,lauren,mason,,89287,bellenberg,16617940,18,11,1957
rec-43401,dup-1,ruby,matthews,webb,31623,drakenburg,843319063,1954,1,16
rec-43408,dup-1,isabelle,thurlow,,97297,waldbuttelbrunn,101821372,1948,9,9
rec-43412,dup-1,alessandra,marshman,,35216,biedenkopf,523816754,1976,5,1
rec-43417,dup-1,lucy,pujsza,,4779,wermsdorf,710311967,2021,4,5
rec-43419,dup-1,alyssa,falting,,78582,balgheim,112469941,1967,6,8
rec-43450,dup-1,angelica,tregoning,,1662,meissen,589164986,1977,4,7
rec-43458,dup-1,madeline,green,,76870,kandel,42665167,2023,7,12
rec-43460,dup-1,madison,morrison,,74679,weissbach,676959290,2017,9,10
rec-43473,dup-1,rebekah,varcoe,,48291,telgte,434268959,1995,11,12
rec-43480,dup-1,jesskca,reid,,39524,sandau,81520435,2004,8,17
rec-43487,dup-1,holly,ryan,,29614,soltau,577422932,2011,11,16
rec-43492,dup-1,bree,courtnell,bruhn,45130,essen,781937532,2008,2,5
rec-43493,dup-1,sonja,paterson,richmond,44267,dortmund (holzen,620865029,1968,2,9
rec-43500,dup-1,khloe,bloomfield,lowe,24997,wanderup,59708564,1974,4,7
rec-43510,dup-1,evangelia,clarke,,78713,schramberg,42927941,1950,7,15
rec-43513,dup-1,kiera,morrison,blake,67745,grumbach,411798820,1978,3,15
rec-43516,dup-1,emma,shelley,,40233,dusseldorf,575976964,2017,11,15
rec-43521,dup-1,chelsea,chevallier,went,94562,oberporing,354353779,9172,6,28
rec-43525,dup-1,annabel,green,,10409,berlin prenzlauer berg,619628668,1983,7,30
rec-43527,dup-1,isabella,blake,,4435,schkeuditz,72289139,2021,10,20
rec-43536,dup-1,elana,marson,,13585,berlin spandau,328928678,1969,8,21
rec-43540,dup-1,taylah,stanley,,74369,lochgau,582714240,1975,1,4
rec-43541,dup-1,sienna,george,clarke,3222,lubbenau/ spreewald,516792707,1964,2,10
rec-43568,dup-1,phoebe,ziersch,,41068,monchengladbach,319304757,2003,2,26
rec-43587,dup-1,caitlin,nguyen,,74934,reichartshausen,445594867,1948,1,24
rec-43588,dup-1,asha,dehoedt,,40723,hilden,776878913,2010,2,16
rec-43608,dup-1,lucy,blake,,21039,hamburg,851865181,1967,10,19
rec-43621,dup-1,rachel,wiseman,,52159,roetgen,843456541,1961,11,1
rec-43626,dup-1,casey,nguyen,,8056,zwickau,633834764,1936,10,20
rec-43634,dup-1,kirra,bettens,,58566,kierspe,574657844,2011,3,22
rec-43649,dup-1,tarnee,kyriakou,,63820,elsenfeld,778325586,1966,6,11
rec-43657,dup-1,lucy,durbridge,,69518,abtsteinach,314319369,1974,4,8
rec-43660,dup-1,chloe,gaskin,,58095,hagen,764145601,1978,1,24
rec-43683,dup-1,april,,,47506,neukirchen-vluyn,40820601,4,10,1976
rec-43701,dup-1,giuliana,green,,9471,barenstein,304124899,4,1978,3
rec-43708,dup-1,jade,taglietti,,29488,lubbow,728391224,1978,12,22
rec-43712,dup-1,cassandra,cochrane,,39615,seehausen,502823953,1972,9,13
rec-43718,dup-1,hannah,rattaey,godfre7,80687,munchen,223335947,1962,4,26
rec-43719,dup-1,georgia,brock,,46537,dinslaken,44695143,1975,7,8
rec-43726,dup-1,,noack,chloe,57645,nister,703129340,1974,4,6
rec-43728,dup-1,madison,worslet,,45886,gelsenkirchen,130638080,1963,9,2
rec-43732,dup-1,kirra,wardle,miles,74417,gschwend,206788195,1953,3,28
rec-43733,dup-1,bella,kowald,nguyen,4741,rosswein,281327813,1970,9,13
rec-43752,dup-1,alexandra,hennicke,white,54662,speicher,895824829,2012,10,2
rec-43754,dup-1,laura,fitt,bishop,93449,waldmunchen,316509778,1959,9,30
rec-43781,dup-1,kristin,willing,dixon,65468,trebur,45519584,1992,8,2
rec-43799,dup-1,mikayla,hovman,,94163,saldenburg,842359569,1991,12,5
rec-43802,dup-1,alessandria,rosadoni,richmond,8552|,ottobrunn/riemerling,762630253,1994,12,13
rec-43827,dup-1,hannah,virleux,nguyen,73466,lauchheim,380957894,1962,5,7
rec-43831,dup-1,jacqueline,denne,,14480,potsdam,20555209,1965,12,15
rec-43832,dup-1,naomi,robson,,4179,leipzig,739557080,1966,3,9
rec-43855,dup-1,kaysey,clarke,,63825,schollkrippen,15870357,1974,11,4
rec-43856,dup-1,georgina,skliwa,,6198,salzatal,153309600,1952,7,15
rec-43862,dup-1,,matthews,indiana,49549,ladbergen,653658201,1994,7,27
rec-43865,dup-1,campbell,keeley,,40213,dusseldorf,801788061,1992,7,16
rec-43875,dup-1,briony,dakin,,40227,dusseldorf,694105246,1979,8,27
rec-43893,dup-1,tess,murton,,30627,hannover,375511697,1990,11,13
rec-43912,dup-1,rosie,hare,,42651,solingen,392511465,1961,5,22
rec-43940,dup-1,eva,leuncg,pascoe,95032,hof,777505114,1970,12,10
rec-43948,dup-1,miranda,soden,,55743,idar-oberstein,644631507,2002,7,9
rec-43955,dup-1,renee,dearing,,72181,starzach,576994365,1960,9,20
rec-43963,dup-1,karli,whiteley,,40721,hilden,524787968,1994,10,12
rec-43965,dup-1,shantal,novak,,87677,stottwang,44681457,2017,8,5
rec-43972,dup-1,madison,tippins,,20149,hamburg,274148272,1991,5,7
rec-43986,dup-1,channing,filgate,,44265,dortmund,783154935,1989,6,16
rec-43989,dup-1,georgia,laverty,hewson,66687,wadern,571301732,1989,3,1
rec-43991,dup-1,lilly,white,,85640,putzbrunn,76167257,1989,5,22
rec-43995,dup-1,matilda,oyevaar,,29488,lubbow,836630653,2011,11,16
rec-44023,dup-1,aimee,lock,,66687,wadern,181151434,1963,9,24
rec-44025,dup-1,jessica,kammermann,campbell,4229,leipzig,679489671,1,1939,31
rec-44029,dup-1,indiana,carrabba,fleet,2997,wittichenau,416347489,1971,3,23
rec-44043,dup-1,ava,goode,crook,67150,niederkirchen bei deidesheim,744937344,1963,6,8
rec-44060,dup-1,ashlie,radic,,87471,durach,326225319,2009,7,10
rec-44063,dup-1,sarah,hillary,campbell,24625,grossharrie,32152596,1957,3,26
rec-44065,dup-1,katharine,nguyen,,76865,insheim,852827600,1955,1,9
rec-44066,dup-1,brielle,blewett,morrison,32427,minden,569269158,2010,2,26
